sub_id, sub_sex, sub_age, block_id, trial_id, gain_on_left, gamble_duration, gambles, sure_reward, choose_sure, reaction_time
18101402,0,22,1,49,1,1.0,[12 -6;9 -12;18 -3;15 -9;6 -6;6 -3;18 -15;],[-3;-9;-4;1;8;5;1;],1,0.474
18101402,0,22,1,50,0,1.0,[18 -15;15 -12;12 -3;9 -3;3 -12;6 -12;18 -6;],[4;2;-5;0;3;-6;-6;],0,0.622
18101402,0,22,1,51,1,1.0,[15 -3;9 -18;9 -3;12 -3;3 -18;18 -3;6 -6;],[6;4;0;-6;-6;0;-5;],1,0.957
18101402,0,22,1,52,1,1.0,[6 -3;12 -9;6 -6;12 -18;15 -15;6 -18;9 -6;],[5;9;2;-8;1;1;5;],1,1.111
18101402,0,22,1,53,1,1.0,[15 -18;6 -12;3 -18;18 -15;9 -12;15 -12;9 -6;],[0;-1;-2;-2;6;-3;-4;],0,0.434
18101402,0,22,1,54,1,1.0,[6 -12;9 -15;6 -18;18 -3;3 -18;15 -18;12 -15;],[1;2;-2;-3;-2;-6;-7;],0,0.808
18101402,0,22,1,55,0,1.0,[9 -18;15 -3;3 -9;12 -18;6 -12;9 -3;18 -9;],[3;0;1;-4;-2;-12;3;],1,0.319
18101402,0,22,1,56,0,1.0,[6 -12;3 -18;18 -6;6 -3;15 -18;12 -12;6 -15;],[-5;-6;0;5;-5;5;-1;],1,0.378
18101402,0,22,1,57,0,1.0,[6 -3;12 -12;6 -12;18 -18;9 -12;6 -9;9 -18;],[0;1;5;-2;1;0;-3;],0,0.643
18101402,0,22,1,58,0,1.0,[15 -18;3 -9;18 -9;12 -9;6 -6;6 -9;12 -18;],[3;10;-7;1;6;7;-1;],1,0.273
18101402,0,22,1,59,1,1.0,[18 -18;15 -6;3 -3;3 -6;12 -15;18 -12;9 -9;],[10;8;4;7;4;-7;6;],1,0.302
18101402,0,22,1,60,0,1.0,[3 -18;15 -6;18 -12;9 -15;6 -9;12 -12;3 -3;],[-3;-1;8;4;3;-8;-7;],1,0.609
18101402,0,22,1,61,1,1.0,[6 -12;18 -6;9 -18;3 -6;15 -12;12 -18;18 -12;],[3;-3;9;-1;-8;5;2;],1,0.284
18101402,0,22,1,62,1,1.0,[6 -6;12 -6;3 -12;6 -15;3 -6;18 -3;6 -18;],[15;-5;-4;-1;14;-2;8;],1,0.241
18101402,0,22,1,63,0,1.0,[9 -6;3 -12;15 -12;6 -9;12 -15;],[0;-4;2;6;-7;],0,0.815
18101402,0,22,1,64,1,1.0,[15 -15;6 -6;3 -15;18 -6;3 -18;],[-1;-8;-1;5;-4;],0,0.742
18101402,0,22,1,65,1,1.0,[15 -6;12 -15;9 -18;3 -3;6 -3;6 -18;6 -9;],[-4;0;-6;-4;0;0;3;],1,0.279
18101402,0,22,1,66,0,1.0,[18 -6;6 -9;3 -18;],[-1;-4;5;],1,0.484
18101402,0,22,1,67,0,1.0,[3 -15;3 -18;18 -3;3 -6;12 -18;15 -18;9 -15;],[11;7;0;3;2;-1;-2;],1,0.592
18101402,0,22,1,68,1,1.0,[6 -6;6 -3;9 -18;6 -18;15 -3;18 -18;12 -3;],[-6;1;-5;-4;-8;-8;-1;],0,0.584
18101402,0,22,1,69,0,1.0,[6 -3;15 -6;18 -6;18 -12;3 -12;],[4;5;0;-5;-5;],1,0.608
18101402,0,22,1,70,1,1.0,[12 -18;9 -3;3 -9;6 -12;3 -6;9 -6;3 -18;],[3;-5;-3;-5;-6;-7;11;],1,0.359
18101402,0,22,1,71,1,1.0,[6 -6;18 -18;15 -6;],[-7;-1;-4;],1,0.585
18101402,0,22,1,72,0,1.0,[18 -3;12 -3;9 -18;9 -9;6 -15;18 -15;18 -6;],[0;4;-2;6;11;0;-1;],0,0.505
18101402,0,22,1,73,1,1.0,[18 -3;15 -9;6 -12;12 -3;9 -3;6 -15;6 -6;],[1;2;-10;6;1;0;3;],1,0.468
18101402,0,22,1,74,0,1.0,[6 -3;3 -3;6 -15;12 -3;15 -9;3 -6;12 -15;],[0;-4;5;5;-3;-5;4;],1,0.345
18101402,0,22,1,75,0,1.0,[6 -6;9 -12;12 -18;15 -12;6 -12;15 -15;3 -6;],[-4;2;-12;-10;-4;-5;1;],1,0.331
18101402,0,22,1,76,1,1.0,[6 -18;6 -15;12 -18;15 -18;9 -3;12 -3;9 -9;],[4;-2;-6;1;-3;-5;14;],1,0.262
18101402,0,22,1,77,1,1.0,[9 -9;15 -3;3 -15;9 -6;9 -3;12 -12;3 -12;],[6;5;-5;4;-1;2;4;],1,0.227
18101402,0,22,1,78,0,1.0,[6 -3;15 -6;12 -6;9 -3;6 -12;9 -18;12 -3;],[-7;-4;-6;7;-5;3;1;],0,0.473
18101402,0,22,1,79,1,1.0,[18 -18;9 -3;3 -9;12 -3;12 -18;18 -9;9 -18;],[8;4;-4;0;-2;0;15;],1,0.367
18101402,0,22,1,80,0,1.0,[9 -18;15 -15;6 -18;6 -12;18 -18;9 -3;18 -9;],[-4;5;-1;9;3;-1;-5;],0,0.775
18101402,0,22,1,81,0,1.0,[6 -12;18 -9;9 -3;3 -6;3 -15;9 -18;12 -6;],[-2;3;2;-3;4;7;-5;],0,0.760
18101402,0,22,1,82,0,1.0,[3 -3;18 -12;15 -9;9 -3;9 -9;3 -6;12 -9;],[6;-6;2;-12;-2;-5;-10;],0,0.809
18101402,0,22,1,83,1,1.0,[3 -18;15 -3;12 -3;3 -9;15 -9;3 -3;6 -15;],[1;2;0;-11;5;7;3;],1,0.632
18101402,0,22,1,84,1,1.0,[15 -18;3 -15;9 -15;3 -18;12 -15;9 -12;9 -6;],[-10;14;4;-3;-3;-7;0;],1,0.543
18101402,0,22,1,85,0,1.0,[12 -15;18 -18;12 -3;9 -9;6 -6;9 -15;6 -18;],[0;4;4;-5;6;-13;0;],1,0.393
18101402,0,22,1,86,0,1.0,[6 -9;15 -12;9 -6;3 -3;3 -18;18 -6;18 -3;],[-5;7;2;1;-4;5;2;],1,0.369
18101402,0,22,1,87,1,1.0,[15 -12;12 -18;6 -18;6 -12;3 -6;15 -9;15 -3;12 -3;],[2;1;7;-8;-11;4;5;3;],1,0.362
18101402,0,22,1,88,1,1.0,[9 -9;9 -3;9 -15;3 -12;6 -9;12 -12;3 -9;],[2;-4;-8;-6;2;-4;2;],1,0.355
18101402,0,22,1,89,1,1.0,[6 -9;6 -15;3 -15;15 -6;9 -6;18 -3;9 -12;],[8;-2;0;2;8;4;-4;],1,0.692
18101402,0,22,1,90,0,1.0,[3 -6;3 -15;15 -12;6 -6;9 -15;15 -6;3 -3;],[5;-6;-2;-6;-1;7;-6;],0,0.712
18101402,0,22,1,91,0,1.0,[9 -3;18 -15;9 -15;6 -6;9 -12;6 -12;3 -12;],[-2;10;3;8;4;2;9;],1,0.372
18101402,0,22,1,92,0,1.0,[15 -6;15 -15;9 -15;3 -15;18 -15;12 -15;6 -6;],[1;1;2;-2;-10;-4;0;],1,0.501
18101402,0,22,1,93,0,1.0,[15 -12;12 -18;3 -12;6 -3;3 -18;12 -3;18 -18;],[-5;-1;4;-5;-4;-6;-8;],0,1.136
18101402,0,22,1,94,0,1.0,[3 -18;3 -15;18 -6;12 -12;12 -9;3 -12;12 -3;],[-3;-4;-3;0;-4;-8;-5;],0,0.578
18101402,0,22,1,95,1,1.0,[12 -12;6 -12;9 -18;3 -3;3 -18;3 -9;15 -18;],[0;0;0;-7;-7;-7;3;],1,0.387
18101402,0,22,1,96,0,1.0,[3 -18;9 -12;6 -9;18 -18;3 -15;6 -6;12 -18;],[3;-4;10;-8;1;0;2;],1,0.395
18101402,0,22,1,97,1,1.0,[18 -3;18 -15;12 -12;15 -15;12 -15;9 -12;12 -18;],[0;-2;8;7;7;5;5;],1,0.235
18101402,0,22,1,98,1,1.0,[18 -9;12 -3;12 -15;6 -9;15 -15;15 -18;6 -12;],[3;10;4;4;4;-5;7;],1,0.242
18101402,0,22,1,99,0,1.0,[9 -12;9 -18;9 -6;3 -6;6 -15;6 -6;15 -9;],[-2;1;-3;5;1;-2;-7;],0,0.207
18101402,0,22,1,100,0,1.0,[3 -18;15 -12;],[-5;6;],NaN,NaN
18101402,0,22,1,101,1,1.0,[18 -12;6 -12;9 -15;9 -6;12 -15;18 -9;15 -9;],[6;3;-6;-2;-14;9;-2;],0,0.361
18101402,0,22,1,102,0,1.0,[3 -3;12 -6;6 -9;12 -9;18 -6;18 -12;3 -18;],[1;-5;-2;-1;-3;3;2;],1,0.419
18101402,0,22,1,103,1,1.0,[15 -15;3 -12;15 -6;18 -9;6 -9;18 -3;],[3;-4;-4;-1;-1;10;],1,0.306
18101402,0,22,1,104,1,1.0,[9 -9;12 -9;3 -15;15 -18;6 -15;15 -12;9 -12;],[8;-14;11;4;-8;-5;-1;],1,0.725
18101402,0,22,1,105,1,1.0,[9 -6;3 -18;15 -6;9 -18;6 -18;18 -3;15 -18;],[-2;5;2;-14;3;-13;-9;],1,0.632
18101402,0,22,1,106,0,1.0,[18 -3;18 -15;3 -18;12 -12;9 -6;12 -15;3 -6;],[-7;3;-7;-1;-3;-5;0;],1,0.574
18101402,0,22,1,107,0,1.0,[3 -6;6 -3;6 -18;15 -6;],[-3;0;1;6;],1,0.647
18101402,0,22,1,108,0,1.0,[9 -9;15 -15;15 -9;6 -6;15 -6;18 -6;3 -9;],[5;-2;2;-1;-6;3;6;],1,0.653
18101402,0,22,1,109,0,1.0,[12 -9;9 -15;9 -6;6 -3;12 -12;15 -9;6 -12;],[2;-1;-4;8;0;1;4;],1,0.378
18101402,0,22,1,110,0,1.0,[15 -12;9 -15;12 -15;18 -9;18 -18;3 -15;9 -12;],[-1;2;-3;-8;7;9;-4;],1,0.635
18101402,0,22,1,111,1,1.0,[3 -12;18 -9;6 -18;6 -6;15 -6;3 -9;15 -3;],[-8;-2;8;-3;3;1;0;],0,0.385
18101402,0,22,1,112,0,1.0,[9 -15;15 -18;3 -3;3 -9;12 -15;18 -6;3 -6;],[3;8;-3;-6;3;-3;-1;],1,0.537
18101402,0,22,1,113,1,1.0,[12 -12;18 -12;18 -3;9 -15;12 -9;15 -18;15 -3;],[-5;7;2;-7;0;-1;-1;],1,0.572
18101402,0,22,1,114,0,1.0,[18 -15;12 -12;3 -6;9 -15;12 -3;12 -15;15 -18;],[8;1;3;6;-2;-6;-1;],1,0.413
18101402,0,22,1,115,0,1.0,[9 -6;9 -12;3 -12;18 -12;18 -3;6 -18;18 -18;],[3;-2;8;6;-11;4;-2;],0,0.620
18101402,0,22,1,116,0,1.0,[12 -3;6 -18;6 -15;9 -9;15 -18;12 -12;15 -9;],[0;-13;-7;0;10;-6;3;],1,1.091
18101402,0,22,1,117,1,1.0,[18 -9;12 -9;6 -3;12 -6;18 -18;12 -12;6 -12;12 -18;18 -12;],[1;-1;-6;-12;-8;-5;3;-10;2;],1,0.567
18101402,0,22,1,118,0,1.0,[15 -6;18 -9;6 -18;15 -18;15 -12;9 -12;18 -3;12 -12;18 -6;],[-10;0;-2;11;7;9;4;6;-11;],0,0.600
18101402,0,22,1,119,0,1.0,[3 -9;9 -15;15 -3;15 -9;15 -15;12 -6;3 -15;],[4;3;-4;0;2;-5;-4;],0,0.463
18101402,0,22,1,120,0,1.0,[12 -6;9 -18;9 -12;9 -6;6 -18;12 -12;18 -15;],[5;3;11;7;3;1;7;],1,0.453
18101402,0,22,1,121,1,1.0,[15 -6;3 -6;15 -18;12 -6;12 -9;6 -3;3 -15;],[0;4;-3;-5;-1;4;-5;],0,0.634
18101402,0,22,1,122,1,1.0,[6 -15;12 -9;18 -3;15 -6;9 -12;12 -12;6 -9;],[-6;0;-7;3;7;7;3;],1,0.312
18101402,0,22,1,123,0,1.0,[3 -3;9 -12;9 -15;18 -6;18 -12;9 -3;6 -12;],[9;2;-2;-11;-1;3;0;],1,0.635
18101402,0,22,1,124,0,1.0,[9 -12;15 -18;15 -12;3 -9;12 -9;18 -9;12 -12;],[15;5;-3;1;-5;-4;6;],1,0.242
18101402,0,22,1,125,0,1.0,[12 -15;3 -9;15 -3;18 -3;12 -18;15 -15;6 -15;],[-6;-5;-6;1;-2;-3;8;],1,0.303
18101402,0,22,1,126,1,1.0,[6 -12;15 -6;9 -15;15 -12;12 -6;15 -15;3 -6;],[-10;-7;3;-1;6;-4;-11;],0,0.355
18101402,0,22,1,127,1,1.0,[12 -3;15 -3;6 -12;15 -6;3 -18;3 -3;6 -15;],[5;4;-2;-9;0;14;-9;],0,0.421
18101402,0,22,1,128,0,1.0,[15 -6;3 -15;3 -9;12 -12;9 -6;],[1;-5;-1;-11;-1;],1,0.555
18101402,0,22,1,129,0,1.0,[6 -6;12 -9;18 -18;6 -12;9 -6;18 -9;3 -6;],[4;-9;-3;-3;1;-2;9;],1,0.293
18101402,0,22,1,130,1,1.0,[9 -12;15 -12;12 -3;15 -6;12 -15;18 -15;3 -12;],[2;-3;9;4;-6;11;-1;],1,0.321
18101402,0,22,1,131,1,1.0,[18 -9;6 -12;6 -6;6 -18;3 -12;9 -12;15 -6;],[-4;-1;-1;2;6;-6;-12;],0,0.380
18101402,0,22,1,132,1,1.0,[12 -15;9 -12;6 -3;9 -15;18 -18;18 -3;15 -12;],[-2;2;3;-1;-1;1;-5;],0,0.932
18101402,0,22,1,133,1,1.0,[3 -18;9 -9;12 -9;6 -3;15 -18;3 -9;12 -18;],[3;-2;-5;-6;-4;-6;-2;],1,0.399
18101402,0,22,1,134,1,1.0,[18 -3;3 -15;6 -9;3 -6;12 -9;12 -3;9 -3;],[-3;-9;0;-4;10;-2;3;],1,0.399
18101402,0,22,1,135,1,1.0,[9 -15;6 -6;3 -6;15 -12;6 -18;15 -18;],[2;-4;-10;-4;5;-5;],1,0.774
18101402,0,22,1,136,0,1.0,[3 -12;18 -12;18 -6;3 -9;12 -6;9 -15;18 -18;],[2;2;-2;9;4;6;-1;],1,0.519
18101402,0,22,1,137,1,1.0,[15 -3;9 -3;9 -18;12 -18;18 -12;12 -15;12 -12;],[-3;2;-4;6;0;-3;-1;],1,0.370
18101402,0,22,1,138,1,1.0,[15 -15;18 -6;18 -12;3 -9;6 -12;12 -3;12 -9;],[1;-3;-7;-3;-8;1;1;],1,0.291
18101402,0,22,1,139,0,1.0,[3 -12;6 -15;15 -12;],[0;4;6;],1,0.471
18101402,0,22,1,140,0,1.0,[15 -3;6 -3;18 -12;12 -6;18 -9;9 -15;],[-2;7;0;-1;-2;-6;],1,0.732
18101402,0,22,1,141,1,1.0,[18 -15;18 -18;9 -9;18 -9;12 -15;15 -15;6 -12;],[3;5;-5;-4;-5;8;10;],1,0.262
18101402,0,22,1,142,0,1.0,[15 -18;12 -9;6 -3;6 -12;12 -12;18 -9;9 -15;],[4;5;-5;5;5;10;8;],1,0.355
18101402,0,22,1,143,1,1.0,[18 -6;6 -15;3 -18;6 -3;],[-4;-6;0;-3;],1,0.557
18101402,0,22,1,144,1,1.0,[18 -15;15 -12;12 -18;12 -9;3 -18;3 -12;6 -3;],[-1;5;1;-5;-5;-5;11;],1,0.294
18101402,0,22,1,145,1,1.0,[12 -12;6 -3;18 -12;18 -15;3 -6;18 -18;15 -6;],[12;3;4;-7;-2;-13;6;],1,-6.000
18101402,0,22,1,146,0,1.0,[9 -3;18 -9;15 -18;15 -12;18 -12;15 -9;15 -15;15 -6;9 -6;],[4;-3;-3;-6;-4;3;1;1;3;],1,0.345
18101402,0,22,1,147,1,1.0,[9 -15;3 -12;9 -6;9 -12;6 -12;18 -12;15 -15;],[11;-2;7;-4;-2;8;-2;],0,0.883
18101402,0,22,1,148,0,1.0,[15 -18;18 -9;3 -9;6 -18;9 -15;9 -12;6 -15;],[-3;5;-3;1;7;5;-6;],1,0.384
18101402,0,22,1,149,1,1.0,[3 -3;18 -9;18 -6;12 -12;15 -9;],[6;-4;0;-6;-3;],1,0.520
18101402,0,22,1,150,1,1.0,[18 -9;18 -6;12 -9;15 -15;6 -15;12 -18;15 -18;],[-4;-6;1;-4;14;-2;1;],1,0.339
18101402,0,22,1,151,1,1.0,[18 -12;18 -18;9 -18;9 -9;18 -9;3 -6;12 -18;],[1;-3;-1;1;-6;-3;-1;],1,0.325
18101402,0,22,1,152,1,1.0,[12 -9;6 -15;15 -15;15 -3;12 -6;15 -12;18 -6;],[-4;-5;1;-10;-2;-10;9;],1,0.344
18101402,0,22,1,153,0,1.0,[6 -6;9 -12;12 -15;3 -15;18 -12;6 -18;3 -18;],[1;8;-1;-1;10;8;-6;],1,0.361
18101402,0,22,1,154,0,1.0,[9 -3;18 -18;3 -12;6 -9;18 -12;],[1;2;5;1;-2;],1,0.483
18101402,0,22,1,155,1,1.0,[6 -12;15 -9;18 -15;12 -12;],[9;8;5;-1;],1,0.543
18101402,0,22,1,156,0,1.0,[15 -3;6 -3;3 -12;12 -3;6 -9;],[-4;1;6;-7;10;],1,0.537
18101402,0,22,1,157,1,1.0,[18 -18;15 -12;12 -6;6 -3;9 -9;18 -12;12 -3;],[1;11;3;-3;6;-10;-1;],0,0.579
18101402,0,22,1,158,0,1.0,[9 -6;6 -15;3 -6;12 -12;15 -15;6 -6;6 -3;],[5;-7;7;-4;7;-11;3;],1,0.515
18101402,0,22,1,159,0,1.0,[9 -6;3 -15;6 -15;3 -3;6 -3;18 -6;18 -15;],[8;-1;-1;4;7;8;-3;],1,0.471
18101402,0,22,1,160,0,1.0,[3 -18;6 -15;18 -9;9 -3;9 -12;15 -9;12 -3;],[9;-3;-4;1;-2;-6;10;],1,0.451
18101402,0,22,1,161,0,1.0,[9 -15;9 -9;6 -18;3 -18;18 -18;3 -15;9 -18;],[-3;-2;0;-1;6;-5;0;],0,0.697
18101402,0,22,1,162,1,1.0,[12 -12;15 -9;3 -18;18 -15;18 -3;12 -3;9 -3;],[-4;-2;4;-6;6;9;-7;],1,0.461
18101402,0,22,1,163,1,1.0,[3 -3;9 -12;9 -6;12 -9;18 -9;6 -9;6 -3;],[9;3;-6;0;0;-3;-6;],1,0.610
18101402,0,22,1,164,1,1.0,[9 -9;9 -18;12 -18;18 -15;9 -3;18 -6;15 -6;],[-14;-2;-4;-7;5;-1;6;],1,0.289
18101402,0,22,1,165,1,1.0,[12 -18;6 -15;3 -6;9 -18;15 -6;12 -15;3 -9;],[6;5;-5;-10;1;-2;-4;],1,0.710
18101402,0,22,1,166,1,1.0,[18 -6;15 -6;15 -3;],[-1;-3;-1;],1,0.625
18101402,0,22,1,167,1,1.0,[18 -15;3 -6;3 -18;15 -9;18 -9;12 -15;15 -15;],[-2;-4;-10;-6;6;-4;-13;],1,0.511
18101402,0,22,1,168,0,1.0,[6 -3;15 -6;18 -9;12 -6;12 -15;9 -18;9 -3;],[-4;-5;0;-13;4;-5;-2;],0,0.363
18101402,0,22,1,169,1,1.0,[6 -9;15 -12;6 -18;6 -12;3 -12;3 -15;9 -12;],[-6;3;-3;-8;-5;1;2;],1,0.316
18101402,0,22,1,170,0,1.0,[15 -12;18 -12;9 -6;9 -3;6 -6;3 -15;3 -3;],[9;4;-3;-1;7;-1;-1;],0,0.527
18101402,0,22,1,171,1,1.0,[15 -6;18 -18;18 -6;15 -3;15 -15;12 -18;],[-8;-4;10;-3;-1;6;],1,0.537
18101402,0,22,1,172,1,1.0,[9 -9;9 -6;6 -6;9 -3;3 -6;3 -18;12 -9;],[-8;1;4;-1;4;10;6;],1,0.443
18101402,0,22,1,173,1,1.0,[6 -15;12 -9;18 -12;3 -15;],[-10;4;5;-2;],1,1.018
18101402,0,22,1,174,0,1.0,[18 -3;9 -18;3 -18;15 -18;15 -15;12 -3;18 -12;],[5;8;1;-8;0;-2;0;],1,0.408
18101402,0,22,1,175,0,1.0,[15 -9;6 -6;12 -3;3 -15;3 -3;3 -18;12 -9;],[4;0;3;-7;0;6;-9;],1,0.767
18101402,0,22,1,176,1,1.0,[3 -18;15 -15;12 -3;6 -9;15 -3;18 -18;3 -15;],[7;-1;-1;-7;3;2;-2;],1,0.920
18101402,0,22,1,177,1,1.0,[3 -12;9 -18;6 -18;12 -6;6 -15;12 -3;],[2;3;-1;7;-1;-1;],1,0.460
18101402,0,22,1,178,1,1.0,[3 -12;3 -6;9 -3;12 -15;6 -3;9 -18;6 -6;],[-3;-3;2;3;6;3;-8;],0,0.433
18101402,0,22,1,179,0,1.0,[15 -6;18 -3;18 -18;6 -6;3 -15;9 -15;18 -12;],[3;5;9;-4;-3;2;7;],1,0.351
18101402,0,22,1,180,0,1.0,[3 -12;9 -3;18 -9;18 -6;15 -9;3 -9;6 -15;],[-9;-5;-3;0;-1;-3;6;],1,0.408
18101402,0,22,2,181,1,1.0,[18 -6;15 -6;3 -3;12 -6;9 -6;18 -18;12 -18;],[-8;-4;-12;3;-5;2;-4;],1,0.834
18101402,0,22,2,182,0,1.0,[6 -9;3 -6;12 -15;],[4;0;-1;],1,0.672
18101402,0,22,2,183,1,1.0,[9 -18;6 -9;12 -12;9 -9;6 -3;6 -6;3 -15;6 -15;15 -3;],[-1;-2;3;-2;-2;5;2;-15;5;],1,0.357
18101402,0,22,2,184,1,1.0,[18 -6;12 -12;12 -6;18 -15;3 -12;3 -6;6 -18;],[3;-6;5;4;-15;-2;-12;],1,0.535
18101402,0,22,2,185,0,1.0,[9 -18;12 -15;9 -6;15 -9;3 -3;18 -9;15 -3;],[2;-1;-7;-1;-1;1;10;],1,0.257
18101402,0,22,2,186,1,1.0,[12 -12;6 -15;],[-9;5;],1,0.503
18101402,0,22,2,187,1,1.0,[3 -15;15 -18;12 -18;18 -9;],[-3;5;1;-2;],1,0.498
18101402,0,22,2,188,1,1.0,[3 -6;18 -3;6 -9;12 -15;9 -15;18 -12;15 -3;],[3;10;3;-6;0;5;6;],1,0.373
18101402,0,22,2,189,0,1.0,[18 -9;18 -18;6 -18;6 -3;3 -6;3 -3;15 -9;],[-2;-13;-5;0;1;-1;-6;],0,0.254
18101402,0,22,2,190,1,1.0,[15 -15;18 -15;12 -9;3 -9;15 -3;12 -6;18 -18;],[-2;8;2;6;-4;5;10;],1,0.228
18101402,0,22,2,191,1,1.0,[6 -12;3 -18;18 -15;18 -3;3 -3;12 -15;3 -15;],[11;-3;0;-3;-1;-9;-11;],1,0.643
18101402,0,22,2,192,0,1.0,[9 -3;9 -6;15 -6;3 -6;3 -15;6 -15;15 -18;9 -15;],[-1;2;2;3;8;6;0;-3;],1,0.593
18101402,0,22,2,193,0,1.0,[9 -3;18 -3;12 -9;12 -15;18 -6;9 -12;3 -12;],[-1;11;-1;-9;-4;2;2;],1,0.352
18101402,0,22,2,194,0,1.0,[3 -6;9 -6;15 -9;9 -9;3 -9;12 -3;18 -18;],[2;4;-2;-6;-1;7;4;],1,0.338
18101402,0,22,2,195,0,1.0,[6 -6;9 -12;3 -3;6 -18;12 -3;3 -9;12 -15;],[1;-2;6;0;5;-5;5;],1,0.228
18101402,0,22,2,196,1,1.0,[18 -18;3 -12;6 -15;3 -18;],[0;6;6;0;],1,0.659
18101402,0,22,2,197,0,1.0,[15 -18;12 -12;9 -6;18 -6;18 -9;],[-2;5;2;1;7;],1,0.408
18101402,0,22,2,198,0,1.0,[6 -18;12 -6;6 -3;9 -18;12 -9;6 -12;3 -12;],[-3;-3;2;6;6;3;-3;],1,0.431
18101402,0,22,2,199,0,1.0,[3 -12;18 -9;15 -18;],[1;-2;-1;],1,0.422
18101402,0,22,2,200,1,1.0,[6 -6;3 -15;9 -9;12 -6;9 -6;12 -9;3 -18;],[-2;-3;-2;-8;-3;2;4;],1,0.468
18101402,0,22,2,201,0,1.0,[12 -12;3 -9;6 -18;15 -9;6 -3;18 -15;18 -3;],[-10;-4;12;1;-4;-3;2;],1,0.345
18101402,0,22,2,202,0,1.0,[9 -6;9 -3;6 -3;15 -18;18 -12;18 -9;18 -6;],[-4;1;4;1;-2;2;-3;],0,0.371
18101402,0,22,2,203,0,1.0,[9 -9;12 -18;15 -12;6 -3;],[6;10;2;-4;],1,0.492
18101402,0,22,2,204,1,1.0,[3 -15;18 -18;12 -3;9 -9;6 -3;15 -12;9 -18;],[8;-3;1;4;0;10;-3;],0,0.712
18101402,0,22,2,205,1,1.0,[15 -3;3 -12;15 -12;12 -3;18 -15;9 -12;9 -18;],[3;-9;-3;8;1;-3;-5;],0,0.699
18101402,0,22,2,206,1,1.0,[15 -3;6 -15;15 -6;12 -6;18 -9;15 -18;18 -3;],[-4;7;-4;4;-2;-5;2;],1,0.215
18101402,0,22,2,207,1,1.0,[12 -18;9 -6;18 -3;6 -3;15 -3;9 -15;3 -9;],[-5;-2;-8;-3;3;7;3;],1,0.318
18101402,0,22,2,208,1,1.0,[18 -6;15 -3;12 -18;6 -15;12 -3;18 -15;9 -3;],[0;5;4;6;10;2;11;],1,0.297
18101402,0,22,2,209,1,1.0,[9 -9;12 -15;18 -9;6 -18;3 -9;3 -15;18 -15;],[7;8;6;5;2;4;11;],1,0.245
18101402,0,22,2,210,0,1.0,[12 -12;12 -15;15 -9;18 -15;3 -15;6 -3;6 -6;],[-9;-4;4;-1;-3;7;0;],1,0.363
18101402,0,22,2,211,1,1.0,[12 -6;12 -3;6 -6;18 -9;18 -3;6 -3;12 -12;],[-3;10;-6;1;-7;5;-4;],0,0.436
18101402,0,22,2,212,1,1.0,[18 -18;15 -3;9 -9;9 -3;15 -18;18 -6;15 -12;],[6;-1;9;13;-1;0;6;],1,0.202
18101402,0,22,2,213,0,1.0,[18 -6;6 -9;12 -18;12 -6;18 -12;9 -18;6 -6;],[-1;8;-1;0;-9;-12;1;],1,0.274
18101402,0,22,2,214,1,1.0,[3 -9;9 -18;9 -6;12 -12;15 -3;12 -6;15 -9;],[7;-4;1;-6;-2;-2;0;],1,0.399
18101402,0,22,2,215,1,1.0,[15 -3;15 -18;12 -12;3 -12;12 -3;6 -18;12 -15;],[4;4;-4;-1;0;1;0;],1,0.343
18101402,0,22,2,216,0,1.0,[12 -3;9 -3;18 -15;6 -3;9 -15;6 -6;15 -15;],[6;2;2;-5;-4;-6;9;],1,0.225
18101402,0,22,2,217,0,1.0,[9 -18;12 -3;6 -9;9 -3;3 -18;6 -15;18 -15;],[-6;2;0;8;2;-4;8;],1,0.327
18101402,0,22,2,218,0,1.0,[9 -12;18 -15;18 -9;15 -15;9 -3;6 -15;3 -3;],[5;6;-2;5;-5;5;2;],1,0.410
18101402,0,22,2,219,1,1.0,[6 -12;18 -3;12 -3;6 -6;15 -15;15 -3;12 -9;],[2;6;1;-1;-4;2;-7;],0,0.337
18101402,0,22,2,220,0,1.0,[3 -6;6 -15;15 -3;12 -18;6 -12;12 -15;18 -12;],[-1;0;-2;-5;-4;-3;-9;],0,0.619
18101402,0,22,2,221,1,1.0,[12 -6;15 -12;12 -9;3 -18;18 -9;18 -3;6 -3;],[11;7;3;0;-7;-3;-2;],0,0.258
18101402,0,22,2,222,1,1.0,[3 -15;15 -9;9 -18;9 -15;],[-4;-6;12;5;],0,0.791
18101402,0,22,2,223,0,1.0,[6 -6;12 -3;3 -12;18 -15;15 -6;3 -3;18 -18;15 -9;],[-1;-7;3;-1;-5;5;2;-4;],1,-8.000
18101402,0,22,2,224,1,1.0,[18 -3;3 -12;6 -15;15 -18;9 -9;3 -9;18 -18;],[-2;-4;9;0;-1;1;-9;],1,0.472
18101402,0,22,2,225,0,1.0,[12 -6;3 -15;9 -12;9 -6;15 -12;12 -3;18 -3;],[4;-4;-4;-2;10;-7;1;],1,0.381
18101402,0,22,2,226,0,1.0,[15 -9;12 -12;12 -6;12 -15;3 -3;3 -12;9 -6;18 -6;15 -15;],[-4;0;12;4;3;9;-3;2;3;],1,0.358
18101402,0,22,2,227,1,1.0,[9 -18;9 -12;12 -3;6 -9;18 -18;9 -15;18 -3;],[1;-5;0;5;-3;7;-2;],1,0.503
